instance,variant,node,start_kind,pool,cold_start_s,data_read_s,compute_s,data_write_s,read_mb,wrote_mb
4,scenario-01,step-23,warm,ondemand,0.000,0.0035,0.1479,0.0033,2.10,2.10
5,scenario-01,step-4,warm,ondemand,0.000,0.0033,0.1483,0.0032,2.10,2.10
4,scenario-01,step-24,warm,ondemand,0.000,0.0032,0.1516,0.0032,2.10,2.10
5,scenario-01,step-5,warm,ondemand,0.000,0.0031,0.1535,0.0031,2.10,2.10
3,scenario-02,step-33,warm,ondemand,0.000,0.0095,0.4872,0.0091,6.29,6.29
4,scenario-01,step-25,warm,ondemand,0.000,0.0033,0.1540,0.0042,2.10,2.10
5,scenario-01,step-6,warm,ondemand,0.000,0.0032,0.1486,0.0033,2.10,2.10
4,scenario-01,step-26,warm,ondemand,0.000,0.0031,0.1505,0.0032,2.10,2.10
5,scenario-01,step-7,warm,ondemand,0.000,0.0034,0.1469,0.0038,2.10,2.10
4,scenario-01,step-27,warm,ondemand,0.000,0.0035,0.2498,0.0094,2.10,6.29
5,scenario-01,step-8,warm,ondemand,0.000,0.0035,0.1534,0.0043,2.10,2.10
3,scenario-02,step-34,warm,ondemand,0.000,0.0093,0.4910,0.0093,6.29,6.29
5,scenario-01,step-9,warm,ondemand,0.000,0.0032,0.1502,0.0032,2.10,2.10
5,scenario-01,step-10,warm,ondemand,0.000,0.0032,0.1514,0.0033,2.10,2.10
5,scenario-01,step-11,warm,ondemand,0.000,0.0033,0.1565,0.0032,2.10,2.10
4,scenario-01,step-28,warm,ondemand,0.000,0.0096,0.4815,0.0106,6.29,6.29
3,scenario-02,step-35,warm,ondemand,0.000,0.0098,0.4825,0.0090,6.29,6.29
5,scenario-01,step-12,warm,ondemand,0.000,0.0035,0.1488,0.0034,2.10,2.10
5,scenario-01,step-13,warm,ondemand,0.000,0.0033,0.1472,0.0030,2.10,2.10
5,scenario-01,step-14,warm,ondemand,0.000,0.0034,0.1521,0.0033,2.10,2.10
4,scenario-01,step-29,warm,ondemand,0.000,0.0094,0.4908,0.0100,6.29,6.29
3,scenario-02,step-36,warm,ondemand,0.000,0.0091,0.4796,0.0093,6.29,6.29
5,scenario-01,step-15,warm,ondemand,0.000,0.0032,0.1480,0.0032,2.10,2.10
5,scenario-01,step-16,warm,ondemand,0.000,0.0033,0.1486,0.0031,2.10,2.10
5,scenario-01,step-17,warm,ondemand,0.000,0.0034,0.1517,0.0034,2.10,2.10
4,scenario-01,step-30,warm,ondemand,0.000,0.0096,0.4882,0.0106,6.29,6.29
3,scenario-02,step-37,warm,ondemand,0.000,0.0093,0.4698,0.0103,6.29,6.29
5,scenario-01,step-18,warm,ondemand,0.000,0.0037,0.1462,0.0032,2.10,2.10
5,scenario-01,step-19,warm,ondemand,0.000,0.0036,0.1490,0.0032,2.10,2.10
5,scenario-01,step-20,warm,ondemand,0.000,0.0036,0.1567,0.0033,2.10,2.10
3,scenario-02,step-38,warm,ondemand,0.000,0.0092,0.4765,0.0096,6.29,6.29
4,scenario-01,step-31,warm,ondemand,0.000,0.0097,0.4990,0.0093,6.29,6.29
5,scenario-01,step-21,warm,ondemand,0.000,0.0035,0.1458,0.0033,2.10,2.10
5,scenario-01,step-22,warm,ondemand,0.000,0.0034,0.1480,0.0034,2.10,2.10
3,scenario-02,step-39,warm,ondemand,0.000,0.0104,0.4721,0.0091,6.29,6.29
4,scenario-01,step-32,warm,ondemand,0.000,0.0093,0.4957,0.0098,6.29,6.29
5,scenario-01,step-23,warm,ondemand,0.000,0.0031,0.1564,0.0038,2.10,2.10
5,scenario-01,step-24,warm,ondemand,0.000,0.0032,0.1482,0.0034,2.10,2.10
5,scenario-01,step-25,warm,ondemand,0.000,0.0033,0.1536,0.0033,2.10,2.10
3,scenario-02,step-40,warm,ondemand,0.000,0.0096,0.4713,0.0091,6.29,6.29
5,scenario-01,step-26,warm,ondemand,0.000,0.0036,0.1594,0.0032,2.10,2.10
4,scenario-01,step-33,warm,ondemand,0.000,0.0091,0.4877,0.0093,6.29,6.29
5,scenario-01,step-27,warm,ondemand,0.000,0.0035,0.2958,0.0096,2.10,6.29
3,scenario-02,step-41,warm,ondemand,0.000,0.0097,0.3984,0.0019,6.29,1.05
4,scenario-01,step-34,warm,ondemand,0.000,0.0094,0.5208,0.0100,6.29,6.29
5,scenario-01,step-28,warm,ondemand,0.000,0.0092,0.4666,0.0086,6.29,6.29
4,scenario-01,step-35,warm,ondemand,0.000,0.0195,0.4873,0.0088,6.29,6.29
5,scenario-01,step-29,warm,ondemand,0.000,0.0092,0.4856,0.0090,6.29,6.29
4,scenario-01,step-36,warm,ondemand,0.000,0.0097,0.4777,0.0086,6.29,6.29
5,scenario-01,step-30,warm,ondemand,0.000,0.0091,0.4816,0.0092,6.29,6.29
4,scenario-01,step-37,warm,ondemand,0.000,0.0089,0.4728,0.0102,6.29,6.29
5,scenario-01,step-31,warm,ondemand,0.000,0.0093,0.4963,0.0145,6.29,6.29
4,scenario-01,step-38,warm,ondemand,0.000,0.0096,0.4990,0.0093,6.29,6.29
5,scenario-01,step-32,warm,ondemand,0.000,0.0094,0.4984,0.0092,6.29,6.29
4,scenario-01,step-39,warm,ondemand,0.000,0.0093,0.4801,0.0091,6.29,6.29
5,scenario-01,step-33,warm,ondemand,0.000,0.0096,0.4902,0.0091,6.29,6.29
4,scenario-01,step-40,warm,ondemand,0.000,0.0094,0.4733,0.0092,6.29,6.29
4,scenario-01,step-41,warm,ondemand,0.000,0.0097,0.3564,0.0017,6.29,1.05
5,scenario-01,step-34,warm,ondemand,0.000,0.0088,0.4909,0.0094,6.29,6.29
5,scenario-01,step-35,warm,ondemand,0.000,0.0095,0.4855,0.0085,6.29,6.29
5,scenario-01,step-36,warm,ondemand,0.000,0.0092,0.4624,0.0088,6.29,6.29
5,scenario-01,step-37,warm,ondemand,0.000,0.0088,0.4748,0.0087,6.29,6.29
5,scenario-01,step-38,warm,ondemand,0.000,0.0085,0.4612,0.0089,6.29,6.29
5,scenario-01,step-39,warm,ondemand,0.000,0.0090,0.4635,0.0094,6.29,6.29
5,scenario-01,step-40,warm,ondemand,0.000,0.0087,0.4613,0.0094,6.29,6.29
5,scenario-01,step-41,warm,ondemand,0.000,0.0091,0.3610,0.0016,6.29,1.05
